id,name,cuisine,baseServings,protein,allergens,difficulty,prepTime,emoji,imageUrl,imgQ,ingredients,instructions
r153,Vietnamese Tofu Vermicelli Bowl,Asian,4,tofu|vegan,soy,Easy,25,🌱,"https://loremflickr.com/760/560/Vietnamese,Tofu,Vermicelli,Bowl,recipe,food?lock=253",Vietnamese Tofu Vermicelli Bowl recipe,"[{""name"":""Firm Tofu"",""amount"":450,""unit"":""g""},{""name"":""Rice"",""amount"":300,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Carrot"",""amount"":2,""unit"":""pcs""},{""name"":""Olive Oil"",""amount"":2,""unit"":""tbsp""},{""name"":""Garlic"",""amount"":3,""unit"":""cloves""},{""name"":""Soy Sauce"",""amount"":40,""unit"":""ml""}]","[""Cook the grain or noodles and cool slightly."",""Prepare fresh vegetables, herbs and dressing."",""Cook or warm the protein if required."",""Arrange the base, vegetables and protein in bowls."",""Drizzle with dressing and toss gently."",""Serve with lime wedges or extra herbs.""]"
r154,Tofu Banh Mi Bowl,Asian,4,tofu|vegan,soy,Easy,25,🌱,"https://loremflickr.com/760/560/Tofu,Banh,Mi,Bowl,recipe,food?lock=254",Tofu Banh Mi Bowl recipe,"[{""name"":""Firm Tofu"",""amount"":450,""unit"":""g""},{""name"":""Rice"",""amount"":300,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Carrot"",""amount"":2,""unit"":""pcs""},{""name"":""Olive Oil"",""amount"":2,""unit"":""tbsp""},{""name"":""Garlic"",""amount"":3,""unit"":""cloves""},{""name"":""Soy Sauce"",""amount"":40,""unit"":""ml""}]","[""Cook the rice or grain base."",""Prepare the vegetables and sauce."",""Cook the protein in a hot pan until browned and cooked through."",""Warm or stir-fry the vegetables briefly."",""Assemble rice, vegetables and protein in bowls."",""Drizzle with sauce and finish with herbs or sesame.""]"
r155,Thai Mango Tofu Salad,Asian,4,tofu|vegan,soy,Easy,25,🌱,"https://loremflickr.com/760/560/Thai,Mango,Tofu,Salad,recipe,food?lock=255",Thai Mango Tofu Salad recipe,"[{""name"":""Firm Tofu"",""amount"":450,""unit"":""g""},{""name"":""Rice"",""amount"":300,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Carrot"",""amount"":2,""unit"":""pcs""},{""name"":""Olive Oil"",""amount"":2,""unit"":""tbsp""},{""name"":""Garlic"",""amount"":3,""unit"":""cloves""},{""name"":""Soy Sauce"",""amount"":40,""unit"":""ml""}]","[""Cook the grain or noodles and cool slightly."",""Prepare fresh vegetables, herbs and dressing."",""Cook or warm the protein if required."",""Arrange the base, vegetables and protein in bowls."",""Drizzle with dressing and toss gently."",""Serve with lime wedges or extra herbs.""]"
r156,Chinese Tomato Egg Stir-Fry,Asian,4,vegetarian,eggs,Easy,25,🥗,"https://loremflickr.com/760/560/Chinese,Tomato,Egg,Stir,Fry,recipe,food?lock=256",Chinese Tomato Egg Stir-Fry recipe,"[{""name"":""Eggs"",""amount"":4,""unit"":""pcs""},{""name"":""Rice"",""amount"":300,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Carrot"",""amount"":2,""unit"":""pcs""},{""name"":""Tomato Passata"",""amount"":400,""unit"":""ml""},{""name"":""Olive Oil"",""amount"":2,""unit"":""tbsp""},{""name"":""Garlic"",""amount"":3,""unit"":""cloves""}]","[""Cook the noodles or rice and set aside."",""Slice the vegetables and protein into quick-cooking pieces."",""Mix the sauce ingredients in a small bowl."",""Stir-fry the protein first, then add the vegetables."",""Toss with noodles or rice and sauce until glossy."",""Finish with herbs, sesame or lime and serve immediately.""]"
r157,Kimchi Fried Rice with Egg,Asian,4,vegetarian,eggs|soy,Easy,25,🍚,"https://loremflickr.com/760/560/Kimchi,Fried,Rice,with,Egg,recipe,food?lock=257",Kimchi Fried Rice with Egg recipe,"[{""name"":""Eggs"",""amount"":4,""unit"":""pcs""},{""name"":""Rice"",""amount"":300,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Carrot"",""amount"":2,""unit"":""pcs""},{""name"":""Olive Oil"",""amount"":2,""unit"":""tbsp""},{""name"":""Garlic"",""amount"":3,""unit"":""cloves""},{""name"":""Soy Sauce"",""amount"":40,""unit"":""ml""}]","[""Use cooked, cooled rice for the best texture."",""Prepare the vegetables, protein and sauce before heating the pan."",""Stir-fry the protein and vegetables over high heat."",""Add rice and break up any clumps."",""Season with sauce and toss until evenly coated."",""Serve hot with fresh herbs or sliced spring onion.""]"
r158,Vegan Kimchi Fried Rice,Asian,4,vegan,soy,Easy,25,🍚,"https://loremflickr.com/760/560/Vegan,Kimchi,Fried,Rice,recipe,food?lock=258",Vegan Kimchi Fried Rice recipe,"[{""name"":""Rice"",""amount"":300,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Carrot"",""amount"":2,""unit"":""pcs""},{""name"":""Olive Oil"",""amount"":2,""unit"":""tbsp""},{""name"":""Garlic"",""amount"":3,""unit"":""cloves""},{""name"":""Soy Sauce"",""amount"":40,""unit"":""ml""},{""name"":""Fresh Coriander"",""amount"":10,""unit"":""g""}]","[""Use cooked, cooled rice for the best texture."",""Prepare the vegetables, protein and sauce before heating the pan."",""Stir-fry the protein and vegetables over high heat."",""Add rice and break up any clumps."",""Season with sauce and toss until evenly coated."",""Serve hot with fresh herbs or sliced spring onion.""]"
r159,Egg Fried Rice,Asian,4,vegetarian,eggs|soy,Easy,25,🍚,"https://loremflickr.com/760/560/Egg,Fried,Rice,recipe,food?lock=259",Egg Fried Rice recipe,"[{""name"":""Eggs"",""amount"":4,""unit"":""pcs""},{""name"":""Rice"",""amount"":300,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Carrot"",""amount"":2,""unit"":""pcs""},{""name"":""Olive Oil"",""amount"":2,""unit"":""tbsp""},{""name"":""Garlic"",""amount"":3,""unit"":""cloves""},{""name"":""Soy Sauce"",""amount"":40,""unit"":""ml""}]","[""Use cooked, cooled rice for the best texture."",""Prepare the vegetables, protein and sauce before heating the pan."",""Stir-fry the protein and vegetables over high heat."",""Add rice and break up any clumps."",""Season with sauce and toss until evenly coated."",""Serve hot with fresh herbs or sliced spring onion.""]"
r160,Vegetable Fried Rice,Asian,4,vegan,soy,Easy,25,🍚,"https://loremflickr.com/760/560/Vegetable,Fried,Rice,recipe,food?lock=260",Vegetable Fried Rice recipe,"[{""name"":""Rice"",""amount"":300,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Carrot"",""amount"":2,""unit"":""pcs""},{""name"":""Olive Oil"",""amount"":2,""unit"":""tbsp""},{""name"":""Garlic"",""amount"":3,""unit"":""cloves""},{""name"":""Soy Sauce"",""amount"":40,""unit"":""ml""},{""name"":""Fresh Coriander"",""amount"":10,""unit"":""g""}]","[""Use cooked, cooled rice for the best texture."",""Prepare the vegetables, protein and sauce before heating the pan."",""Stir-fry the protein and vegetables over high heat."",""Add rice and break up any clumps."",""Season with sauce and toss until evenly coated."",""Serve hot with fresh herbs or sliced spring onion.""]"
r161,Japanese Omurice,Asian,4,vegetarian,eggs|soy,Easy,30,🍚,"https://loremflickr.com/760/560/Japanese,Omurice,recipe,food?lock=261",Japanese Omurice recipe,"[{""name"":""Eggs"",""amount"":4,""unit"":""pcs""},{""name"":""Rice"",""amount"":300,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Carrot"",""amount"":2,""unit"":""pcs""},{""name"":""Olive Oil"",""amount"":2,""unit"":""tbsp""},{""name"":""Garlic"",""amount"":3,""unit"":""cloves""},{""name"":""Soy Sauce"",""amount"":40,""unit"":""ml""}]","[""Use cooked, cooled rice for the best texture."",""Prepare the vegetables, protein and sauce before heating the pan."",""Stir-fry the protein and vegetables over high heat."",""Add rice and break up any clumps."",""Season with sauce and toss until evenly coated."",""Serve hot with fresh herbs or sliced spring onion.""]"
r162,Vegetable Tempura Rice Bowl,Asian,4,vegan,gluten|soy,Easy,25,🍚,"https://loremflickr.com/760/560/Vegetable,Tempura,Rice,Bowl,recipe,food?lock=262",Vegetable Tempura Rice Bowl recipe,"[{""name"":""Rice"",""amount"":300,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Carrot"",""amount"":2,""unit"":""pcs""},{""name"":""Olive Oil"",""amount"":2,""unit"":""tbsp""},{""name"":""Garlic"",""amount"":3,""unit"":""cloves""},{""name"":""Soy Sauce"",""amount"":40,""unit"":""ml""},{""name"":""Fresh Coriander"",""amount"":10,""unit"":""g""}]","[""Cook the rice or grain base."",""Prepare the vegetables and sauce."",""Cook the protein in a hot pan until browned and cooked through."",""Warm or stir-fry the vegetables briefly."",""Assemble rice, vegetables and protein in bowls."",""Drizzle with sauce and finish with herbs or sesame.""]"
r163,Aubergine Donburi,Asian,4,vegetarian,soy,Easy,30,🍚,"https://loremflickr.com/760/560/Aubergine,Donburi,recipe,food?lock=263",Aubergine Donburi recipe,"[{""name"":""Aubergine"",""amount"":2,""unit"":""pcs""},{""name"":""Rice"",""amount"":300,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Olive Oil"",""amount"":2,""unit"":""tbsp""},{""name"":""Garlic"",""amount"":3,""unit"":""cloves""},{""name"":""Soy Sauce"",""amount"":40,""unit"":""ml""},{""name"":""Fresh Coriander"",""amount"":10,""unit"":""g""}]","[""Cook the rice or grain base."",""Prepare the vegetables and sauce."",""Cook the protein in a hot pan until browned and cooked through."",""Warm or stir-fry the vegetables briefly."",""Assemble rice, vegetables and protein in bowls."",""Drizzle with sauce and finish with herbs or sesame.""]"
r164,Mushroom Donburi,Asian,4,vegan,soy,Easy,30,🍚,"https://loremflickr.com/760/560/Mushroom,Donburi,recipe,food?lock=264",Mushroom Donburi recipe,"[{""name"":""Mushrooms"",""amount"":400,""unit"":""g""},{""name"":""Rice"",""amount"":300,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Olive Oil"",""amount"":2,""unit"":""tbsp""},{""name"":""Garlic"",""amount"":3,""unit"":""cloves""},{""name"":""Soy Sauce"",""amount"":40,""unit"":""ml""},{""name"":""Fresh Coriander"",""amount"":10,""unit"":""g""}]","[""Cook the rice or grain base."",""Prepare the vegetables and sauce."",""Cook the protein in a hot pan until browned and cooked through."",""Warm or stir-fry the vegetables briefly."",""Assemble rice, vegetables and protein in bowls."",""Drizzle with sauce and finish with herbs or sesame.""]"
r165,Green Bean Tofu Stir-Fry,Asian,4,tofu|vegan,soy,Easy,25,🌱,"https://loremflickr.com/760/560/Green,Bean,Tofu,Stir,Fry,recipe,food?lock=265",Green Bean Tofu Stir-Fry recipe,"[{""name"":""Firm Tofu"",""amount"":450,""unit"":""g""},{""name"":""Rice"",""amount"":300,""unit"":""g""},{""name"":""Green Beans"",""amount"":250,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Olive Oil"",""amount"":2,""unit"":""tbsp""},{""name"":""Garlic"",""amount"":3,""unit"":""cloves""},{""name"":""Soy Sauce"",""amount"":40,""unit"":""ml""}]","[""Cook the noodles or rice and set aside."",""Slice the vegetables and protein into quick-cooking pieces."",""Mix the sauce ingredients in a small bowl."",""Stir-fry the protein first, then add the vegetables."",""Toss with noodles or rice and sauce until glossy."",""Finish with herbs, sesame or lime and serve immediately.""]"
r166,Vegan Coconut Chickpea Curry,Indian / Middle Eastern / Global,4,vegan,,Medium,40,🍛,"https://loremflickr.com/760/560/Vegan,Coconut,Chickpea,Curry,recipe,food?lock=266",Vegan Coconut Chickpea Curry recipe,"[{""name"":""Chickpeas"",""amount"":480,""unit"":""g""},{""name"":""Rice"",""amount"":300,""unit"":""g""},{""name"":""Peas"",""amount"":300,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Coconut Milk"",""amount"":400,""unit"":""ml""},{""name"":""Ginger"",""amount"":15,""unit"":""g""},{""name"":""Lime Juice"",""amount"":30,""unit"":""ml""}]","[""Prepare all vegetables and cut the protein into even pieces."",""Sauté onion, garlic, ginger and spices in oil until fragrant."",""Add the main protein or vegetables and coat well in the spice base."",""Pour in coconut milk or tomato sauce and simmer until tender."",""Cook the rice or flatbread side while the curry simmers."",""Finish with lime or herbs and serve hot.""]"
r167,Chana Masala,Indian / Middle Eastern / Global,4,vegan,,Easy,30,🍛,"https://loremflickr.com/760/560/Chana,Masala,recipe,food?lock=267",Chana Masala recipe,"[{""name"":""Chickpeas"",""amount"":480,""unit"":""g""},{""name"":""Rice"",""amount"":300,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Carrot"",""amount"":2,""unit"":""pcs""},{""name"":""Tomato Passata"",""amount"":300,""unit"":""ml""},{""name"":""Garam Masala"",""amount"":1,""unit"":""tbsp""},{""name"":""Cumin"",""amount"":1,""unit"":""tsp""}]","[""Prepare all vegetables and cut the protein into even pieces."",""Sauté onion, garlic, ginger and spices in oil until fragrant."",""Add the main protein or vegetables and coat well in the spice base."",""Pour in coconut milk or tomato sauce and simmer until tender."",""Cook the rice or flatbread side while the curry simmers."",""Finish with lime or herbs and serve hot.""]"
r168,Aloo Gobi,Indian / Middle Eastern / Global,4,vegan,,Easy,30,🥗,"https://loremflickr.com/760/560/Aloo,Gobi,recipe,food?lock=268",Aloo Gobi recipe,"[{""name"":""Potatoes"",""amount"":600,""unit"":""g""},{""name"":""Cauliflower"",""amount"":1,""unit"":""head""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Tomato Passata"",""amount"":300,""unit"":""ml""},{""name"":""Garam Masala"",""amount"":1,""unit"":""tbsp""},{""name"":""Cumin"",""amount"":1,""unit"":""tsp""},{""name"":""Fresh Coriander"",""amount"":10,""unit"":""g""}]","[""Prepare and chop all ingredients."",""Heat oil in a large pan and sauté the aromatics."",""Add the main protein or vegetables and cook until browned."",""Add sauce, seasoning and a splash of water if needed."",""Simmer or toss until everything is cooked through."",""Serve hot with the suggested side.""]"
r169,Saag Tofu,Indian / Middle Eastern / Global,4,tofu|vegan,soy,Easy,30,🌱,"https://loremflickr.com/760/560/Saag,Tofu,recipe,food?lock=269",Saag Tofu recipe,"[{""name"":""Firm Tofu"",""amount"":450,""unit"":""g""},{""name"":""Rice"",""amount"":300,""unit"":""g""},{""name"":""Spinach"",""amount"":200,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Tomato Passata"",""amount"":300,""unit"":""ml""},{""name"":""Garam Masala"",""amount"":1,""unit"":""tbsp""},{""name"":""Cumin"",""amount"":1,""unit"":""tsp""}]","[""Prepare and chop all ingredients."",""Heat oil in a large pan and sauté the aromatics."",""Add the main protein or vegetables and cook until browned."",""Add sauce, seasoning and a splash of water if needed."",""Simmer or toss until everything is cooked through."",""Serve hot with the suggested side.""]"
r170,Lentil Dal with Spinach,Indian / Middle Eastern / Global,4,vegan,,Easy,30,🍛,"https://loremflickr.com/760/560/Lentil,Dal,with,Spinach,recipe,food?lock=270",Lentil Dal with Spinach recipe,"[{""name"":""Lentils"",""amount"":250,""unit"":""g""},{""name"":""Rice"",""amount"":300,""unit"":""g""},{""name"":""Spinach"",""amount"":200,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Tomato Passata"",""amount"":300,""unit"":""ml""},{""name"":""Garam Masala"",""amount"":1,""unit"":""tbsp""},{""name"":""Cumin"",""amount"":1,""unit"":""tsp""}]","[""Prepare all vegetables and cut the protein into even pieces."",""Sauté onion, garlic, ginger and spices in oil until fragrant."",""Add the main protein or vegetables and coat well in the spice base."",""Pour in coconut milk or tomato sauce and simmer until tender."",""Cook the rice or flatbread side while the curry simmers."",""Finish with lime or herbs and serve hot.""]"
r171,Red Lentil Coconut Dal,Indian / Middle Eastern / Global,4,vegan,,Easy,30,🍛,"https://loremflickr.com/760/560/Red,Lentil,Coconut,Dal,recipe,food?lock=271",Red Lentil Coconut Dal recipe,"[{""name"":""Lentils"",""amount"":250,""unit"":""g""},{""name"":""Rice"",""amount"":300,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Carrot"",""amount"":2,""unit"":""pcs""},{""name"":""Coconut Milk"",""amount"":400,""unit"":""ml""},{""name"":""Ginger"",""amount"":15,""unit"":""g""},{""name"":""Lime Juice"",""amount"":30,""unit"":""ml""}]","[""Prepare all vegetables and cut the protein into even pieces."",""Sauté onion, garlic, ginger and spices in oil until fragrant."",""Add the main protein or vegetables and coat well in the spice base."",""Pour in coconut milk or tomato sauce and simmer until tender."",""Cook the rice or flatbread side while the curry simmers."",""Finish with lime or herbs and serve hot.""]"
r172,Butternut Squash Curry,Indian / Middle Eastern / Global,4,vegan,soy,Medium,40,🍛,"https://loremflickr.com/760/560/Butternut,Squash,Curry,recipe,food?lock=272",Butternut Squash Curry recipe,"[{""name"":""Rice"",""amount"":300,""unit"":""g""},{""name"":""Butternut Squash"",""amount"":600,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Olive Oil"",""amount"":2,""unit"":""tbsp""},{""name"":""Garlic"",""amount"":3,""unit"":""cloves""},{""name"":""Soy Sauce"",""amount"":40,""unit"":""ml""},{""name"":""Fresh Coriander"",""amount"":10,""unit"":""g""}]","[""Prepare all vegetables and cut the protein into even pieces."",""Sauté onion, garlic, ginger and spices in oil until fragrant."",""Add the main protein or vegetables and coat well in the spice base."",""Pour in coconut milk or tomato sauce and simmer until tender."",""Cook the rice or flatbread side while the curry simmers."",""Finish with lime or herbs and serve hot.""]"
r173,Sweet Potato and Chickpea Curry,Indian / Middle Eastern / Global,4,vegan,soy,Medium,40,🍛,"https://loremflickr.com/760/560/Sweet,Potato,and,Chickpea,Curry,recipe,food?lock=273",Sweet Potato and Chickpea Curry recipe,"[{""name"":""Chickpeas"",""amount"":480,""unit"":""g""},{""name"":""Potatoes"",""amount"":600,""unit"":""g""},{""name"":""Sweet Potato"",""amount"":600,""unit"":""g""},{""name"":""Peas"",""amount"":300,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Olive Oil"",""amount"":2,""unit"":""tbsp""},{""name"":""Garlic"",""amount"":3,""unit"":""cloves""},{""name"":""Soy Sauce"",""amount"":40,""unit"":""ml""}]","[""Prepare all vegetables and cut the protein into even pieces."",""Sauté onion, garlic, ginger and spices in oil until fragrant."",""Add the main protein or vegetables and coat well in the spice base."",""Pour in coconut milk or tomato sauce and simmer until tender."",""Cook the rice or flatbread side while the curry simmers."",""Finish with lime or herbs and serve hot.""]"
r174,Aubergine and Lentil Curry,Indian / Middle Eastern / Global,4,vegan,soy,Medium,40,🍛,"https://loremflickr.com/760/560/Aubergine,and,Lentil,Curry,recipe,food?lock=274",Aubergine and Lentil Curry recipe,"[{""name"":""Lentils"",""amount"":250,""unit"":""g""},{""name"":""Rice"",""amount"":300,""unit"":""g""},{""name"":""Aubergine"",""amount"":2,""unit"":""pcs""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Olive Oil"",""amount"":2,""unit"":""tbsp""},{""name"":""Garlic"",""amount"":3,""unit"":""cloves""},{""name"":""Soy Sauce"",""amount"":40,""unit"":""ml""}]","[""Prepare all vegetables and cut the protein into even pieces."",""Sauté onion, garlic, ginger and spices in oil until fragrant."",""Add the main protein or vegetables and coat well in the spice base."",""Pour in coconut milk or tomato sauce and simmer until tender."",""Cook the rice or flatbread side while the curry simmers."",""Finish with lime or herbs and serve hot.""]"
r175,Tofu Tikka Masala,Indian / Middle Eastern / Global,4,tofu|vegan,soy,Easy,30,🌱,"https://loremflickr.com/760/560/Tofu,Tikka,Masala,recipe,food?lock=275",Tofu Tikka Masala recipe,"[{""name"":""Firm Tofu"",""amount"":450,""unit"":""g""},{""name"":""Rice"",""amount"":300,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Carrot"",""amount"":2,""unit"":""pcs""},{""name"":""Tomato Passata"",""amount"":300,""unit"":""ml""},{""name"":""Garam Masala"",""amount"":1,""unit"":""tbsp""},{""name"":""Cumin"",""amount"":1,""unit"":""tsp""}]","[""Prepare all vegetables and cut the protein into even pieces."",""Sauté onion, garlic, ginger and spices in oil until fragrant."",""Add the main protein or vegetables and coat well in the spice base."",""Pour in coconut milk or tomato sauce and simmer until tender."",""Cook the rice or flatbread side while the curry simmers."",""Finish with lime or herbs and serve hot.""]"
r176,Cauliflower Tikka Masala,Indian / Middle Eastern / Global,4,vegetarian,,Easy,30,🍛,"https://loremflickr.com/760/560/Cauliflower,Tikka,Masala,recipe,food?lock=276",Cauliflower Tikka Masala recipe,"[{""name"":""Cauliflower"",""amount"":1,""unit"":""head""},{""name"":""Rice"",""amount"":300,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Tomato Passata"",""amount"":300,""unit"":""ml""},{""name"":""Garam Masala"",""amount"":1,""unit"":""tbsp""},{""name"":""Cumin"",""amount"":1,""unit"":""tsp""},{""name"":""Fresh Coriander"",""amount"":10,""unit"":""g""}]","[""Prepare all vegetables and cut the protein into even pieces."",""Sauté onion, garlic, ginger and spices in oil until fragrant."",""Add the main protein or vegetables and coat well in the spice base."",""Pour in coconut milk or tomato sauce and simmer until tender."",""Cook the rice or flatbread side while the curry simmers."",""Finish with lime or herbs and serve hot.""]"
r177,Vegetable Biryani,Indian / Middle Eastern / Global,4,vegan,,Medium,45,🍚,"https://loremflickr.com/760/560/Vegetable,Biryani,recipe,food?lock=277",Vegetable Biryani recipe,"[{""name"":""Rice"",""amount"":300,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Carrot"",""amount"":2,""unit"":""pcs""},{""name"":""Tomato Passata"",""amount"":300,""unit"":""ml""},{""name"":""Garam Masala"",""amount"":1,""unit"":""tbsp""},{""name"":""Cumin"",""amount"":1,""unit"":""tsp""},{""name"":""Fresh Coriander"",""amount"":10,""unit"":""g""}]","[""Prepare and chop all ingredients."",""Heat oil in a large pan and sauté the aromatics."",""Add the main protein or vegetables and cook until browned."",""Add sauce, seasoning and a splash of water if needed."",""Simmer or toss until everything is cooked through."",""Serve hot with the suggested side.""]"
r178,Chickpea Biryani,Indian / Middle Eastern / Global,4,vegan,,Medium,45,🍚,"https://loremflickr.com/760/560/Chickpea,Biryani,recipe,food?lock=278",Chickpea Biryani recipe,"[{""name"":""Chickpeas"",""amount"":480,""unit"":""g""},{""name"":""Rice"",""amount"":300,""unit"":""g""},{""name"":""Peas"",""amount"":300,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Tomato Passata"",""amount"":300,""unit"":""ml""},{""name"":""Garam Masala"",""amount"":1,""unit"":""tbsp""},{""name"":""Cumin"",""amount"":1,""unit"":""tsp""}]","[""Prepare and chop all ingredients."",""Heat oil in a large pan and sauté the aromatics."",""Add the main protein or vegetables and cook until browned."",""Add sauce, seasoning and a splash of water if needed."",""Simmer or toss until everything is cooked through."",""Serve hot with the suggested side.""]"
r179,Tofu Coconut Korma,Indian / Middle Eastern / Global,4,tofu|vegan,soy,Medium,45,🌱,"https://loremflickr.com/760/560/Tofu,Coconut,Korma,recipe,food?lock=279",Tofu Coconut Korma recipe,"[{""name"":""Firm Tofu"",""amount"":450,""unit"":""g""},{""name"":""Rice"",""amount"":300,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Carrot"",""amount"":2,""unit"":""pcs""},{""name"":""Coconut Milk"",""amount"":400,""unit"":""ml""},{""name"":""Ginger"",""amount"":15,""unit"":""g""},{""name"":""Lime Juice"",""amount"":30,""unit"":""ml""}]","[""Prepare all vegetables and cut the protein into even pieces."",""Sauté onion, garlic, ginger and spices in oil until fragrant."",""Add the main protein or vegetables and coat well in the spice base."",""Pour in coconut milk or tomato sauce and simmer until tender."",""Cook the rice or flatbread side while the curry simmers."",""Finish with lime or herbs and serve hot.""]"
r180,Cauliflower Coconut Korma,Indian / Middle Eastern / Global,4,vegetarian,,Medium,45,🍛,"https://loremflickr.com/760/560/Cauliflower,Coconut,Korma,recipe,food?lock=280",Cauliflower Coconut Korma recipe,"[{""name"":""Cauliflower"",""amount"":1,""unit"":""head""},{""name"":""Rice"",""amount"":300,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Coconut Milk"",""amount"":400,""unit"":""ml""},{""name"":""Ginger"",""amount"":15,""unit"":""g""},{""name"":""Lime Juice"",""amount"":30,""unit"":""ml""},{""name"":""Fresh Coriander"",""amount"":10,""unit"":""g""}]","[""Prepare all vegetables and cut the protein into even pieces."",""Sauté onion, garlic, ginger and spices in oil until fragrant."",""Add the main protein or vegetables and coat well in the spice base."",""Pour in coconut milk or tomato sauce and simmer until tender."",""Cook the rice or flatbread side while the curry simmers."",""Finish with lime or herbs and serve hot.""]"
r181,Moroccan Chickpea Tagine,Indian / Middle Eastern / Global,4,vegan,soy,Medium,40,🍲,"https://loremflickr.com/760/560/Moroccan,Chickpea,Tagine,recipe,food?lock=281",Moroccan Chickpea Tagine recipe,"[{""name"":""Chickpeas"",""amount"":480,""unit"":""g""},{""name"":""Rice"",""amount"":300,""unit"":""g""},{""name"":""Peas"",""amount"":300,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Olive Oil"",""amount"":2,""unit"":""tbsp""},{""name"":""Garlic"",""amount"":3,""unit"":""cloves""},{""name"":""Soy Sauce"",""amount"":40,""unit"":""ml""}]","[""Chop the vegetables and season the main protein or legumes."",""Sauté onion and garlic in olive oil until soft."",""Add the protein, legumes or vegetables and brown lightly if needed."",""Add tomato, stock and spices, then simmer gently."",""Cook until the sauce thickens and everything is tender."",""Serve with rice, potatoes or bread as preferred.""]"
r182,Vegetable Couscous Bowl,Indian / Middle Eastern / Global,4,vegan,gluten|soy,Easy,25,🥗,"https://loremflickr.com/760/560/Vegetable,Couscous,Bowl,recipe,food?lock=282",Vegetable Couscous Bowl recipe,"[{""name"":""Couscous"",""amount"":300,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Carrot"",""amount"":2,""unit"":""pcs""},{""name"":""Olive Oil"",""amount"":2,""unit"":""tbsp""},{""name"":""Garlic"",""amount"":3,""unit"":""cloves""},{""name"":""Soy Sauce"",""amount"":40,""unit"":""ml""},{""name"":""Fresh Coriander"",""amount"":10,""unit"":""g""}]","[""Cook the rice or grain base."",""Prepare the vegetables and sauce."",""Cook the protein in a hot pan until browned and cooked through."",""Warm or stir-fry the vegetables briefly."",""Assemble rice, vegetables and protein in bowls."",""Drizzle with sauce and finish with herbs or sesame.""]"
